uuid,created,updated,queued,units,status,time,ingestion_time
42bb8b8f-001e-4272-94ed-489033ee9dc2,2020-09-20 08:59:40,2020-09-20 08:59:43,2020-09-20 08:59:40,mm,completed,3564,2023-03-06 20:44:56.249047
a2fd27e1-0be0-4011-90ba-320196f23e0f,2022-12-19 09:59:10,2022-12-19 09:59:16,2022-12-19 09:59:11,mm,completed,5151,2023-03-06 20:44:56.249047
3d45c9b5-03a9-4e56-b62d-7801d671b594,2021-08-27 19:11:30,2021-08-27 19:11:37,2021-08-27 19:11:30,mm,completed,7211,2023-03-06 20:44:56.249047
4dd2b471-3dee-41ef-bb11-7e3eb1371d8c,2022-01-10 14:44:08,2022-01-10 14:44:23,2022-01-10 14:44:08,mm,completed,14206,2023-03-06 20:44:56.249047
90c1dcec-430e-48c3-b6e8-d91d3df0e319,2022-12-22 09:38:31,2022-12-22 09:38:34,2022-12-22 09:38:31,mm,completed,2734.0,2023-03-06 20:44:56.249047
8d008553-218d-4034-8f3f-010b630a3d32,2018-10-26 22:09:25,2018-10-26 22:09:32,2018-10-26 22:09:25,mm,completed,4667,2023-03-06 20:44:56.249047
228ad135-fb83-4185-b405-8c8b03694ded,2018-10-26 01:59:15,2018-10-26 01:59:17,2018-10-26 01:59:15,mm,completed,1418,2023-03-06 20:44:56.249047
f3fac2a3-aa65-46c1-945e-2efdbe2c8a70,2019-09-28 12:21:29,2019-09-28 12:22:12,2019-09-28 12:21:29,mm,completed,43344,2023-03-06 20:44:56.249047
feea5071-d23d-4916-9671-562a1812219f,2021-09-16 09:44:31,2021-09-16 09:44:37,2021-09-16 09:44:31,mm,completed,6261.0,2023-03-06 20:44:56.249047
0f8bfdc1-9111-4d6a-b791-8aaac126f1b8,2021-08-09 22:47:48,2021-08-09 22:47:54,2021-08-09 22:47:48,mm,completed,5927,2023-03-06 20:44:56.249047
00c82c32-8607-429a-b9a3-1188f3938455,2020-04-04 10:56:53,2020-04-04 10:57:03,2020-04-04 10:56:55,mm,completed,10171,2023-03-06 20:44:56.249047
76445663-bc38-43e3-919b-012bf97a3a58,2020-02-29 13:53:45,2020-02-29 13:53:56,2020-02-29 13:53:45,mm,completed,10259,2023-03-06 20:44:56.249047
e87d87ca-52e4-42e3-b8f5-709cbc58c5a2,2023-01-19 10:34:49,2023-01-19 10:34:50,2023-01-19 10:34:49,mm,completed,748,2023-03-06 20:44:56.249047
019338b4-4463-43b6-a5d6-33e06b4e49a7,2021-07-28 14:09:56,2021-07-28 14:09:57,2021-07-28 14:09:56,mm,completed,1102,2023-03-06 20:44:56.249047
f487cb50-b770-48db-993e-9d38fc6c830a,2022-01-24 18:13:11,2022-01-24 18:13:15,2022-01-24 18:13:11,mm,completed,3650.0,2023-03-06 20:44:56.249047
5b383f9f-c94a-4ef3-970f-e87e8e69444b,2022-10-22 19:02:36,2022-10-22 19:02:39,2022-10-22 19:02:36,mm,completed,2911.0,2023-03-06 20:44:56.249047
1bad122d-239a-47db-b504-c579a940066f,2021-05-17 16:47:24,2021-05-17 16:47:34,2021-05-17 16:47:25,mm,completed,8113,2023-03-06 20:44:56.249047
d15ddb10-b6ab-4de2-8806-61663c6c7339,2022-01-14 01:20:02,2022-01-14 01:20:07,2022-01-14 01:20:02,mm,completed,4777,2023-03-06 20:44:56.249047
c1e7f18d-b80e-4302-8238-d59b97fc5ab6,2021-09-08 18:41:00,2021-09-08 18:41:01,2021-09-08 18:41:00,mm,completed,751,2023-03-06 20:44:56.249047
c2789017-4f60-4e88-97ae-f1477adf08e2,2019-02-21 12:40:18,2019-02-21 12:40:21,2019-02-21 12:40:18,mm,completed,3067,2023-03-06 20:44:56.249047
dba7900f-400f-4ea9-b64e-72bb2a27f081,2019-12-12 19:14:59,2019-12-12 19:15:07,2019-12-12 19:14:59,mm,completed,7868,2023-03-06 20:44:56.249047
1e541e3d-5fdb-4981-afba-852b85bd19f1,2021-04-06 17:51:20,2021-04-06 17:51:29,2021-04-06 17:51:21,mm,completed,8674,2023-03-06 20:44:56.249047
fff4bd03-875c-45ab-bcd0-e89ff865ef42,2019-03-08 01:02:47,2019-03-08 01:02:52,2019-03-08 01:02:47,mm,completed,4369,2023-03-06 20:44:56.249047
e5dca171-dcd5-4dd5-94ef-7840bbfd51c9,2021-08-23 22:50:48,2021-08-23 22:50:50,2021-08-23 22:50:48,mm,completed,2033,2023-03-06 20:44:56.249047
3c3ea936-119a-4cfc-8541-7a5a006c32fb,2019-07-27 14:04:01,2019-07-27 14:04:06,2019-07-27 14:04:02,mm,completed,4705,2023-03-06 20:44:56.249047
88865996-1232-4e9f-b1d5-30f27e52380c,2020-03-22 16:15:08,2020-03-22 16:15:11,2020-03-22 16:15:08,mm,completed,3265,2023-03-06 20:44:56.249047
08a06465-155d-4352-8e9d-ae7ad2bf85dd,2022-05-12 20:12:11,2022-05-12 20:12:13,2022-05-12 20:12:11,mm,completed,1012,2023-03-06 20:44:56.249047
c1eff137-78da-4f5c-a8b8-f71fdf8a185d,2022-03-11 15:54:31,2022-03-11 15:54:46,2022-03-11 15:54:31,mm,completed,15590.0,2023-03-06 20:44:56.249047
539fa23e-fe0c-407b-bccd-9e85b80ee74c,2023-01-27 09:26:13,2023-01-27 09:26:15,2023-01-27 09:26:13,mm,completed,2668.0,2023-03-06 20:44:56.249047
62f95050-78cb-48ee-a947-0425d20b21cd,2022-10-12 11:50:39,2022-10-12 11:50:40,2022-10-12 11:50:39,mm,completed,879,2023-03-06 20:44:56.249047
810f00d5-9012-43cb-9ea2-12444118b017,2018-10-26 07:31:55,2018-10-26 07:31:59,2018-10-26 07:31:55,mm,completed,2393,2023-03-06 20:44:56.249047
ec3f98dd-e206-4ffb-9306-2cbd6f4b7753,2022-10-26 12:19:23,2022-10-26 12:19:43,2022-10-26 12:19:24,mm,completed,19403,2023-03-06 20:44:56.249047
f16858d4-4d25-4b79-b442-4829bd19e636,2019-01-08 13:15:06,2019-01-08 13:15:10,2019-01-08 13:15:06,mm,completed,3509,2023-03-06 20:44:56.249047
87fe2bc2-3928-407c-b10b-7b5a8255699d,2018-11-28 02:39:15,2018-11-28 02:39:21,2018-11-28 02:39:15,mm,completed,5263,2023-03-06 20:44:56.249047
10468e29-31f6-426e-9e0d-e651c3ebb07d,2022-02-24 21:25:26,2022-02-24 21:25:30,2022-02-24 21:25:26,mm,completed,4342,2023-03-06 20:44:56.249047
806538a9-e71c-4354-b035-d507589679f8,2022-04-02 00:32:50,2022-04-02 00:32:57,2022-04-02 00:32:50,mm,completed,6801,2023-03-06 20:44:56.249047
20e7d0d7-c9d2-42b4-abce-72f5f30655c5,2020-01-14 00:31:40,2021-10-18 17:49:03,2021-10-18 17:48:40,mm,completed,11919,2023-03-06 20:44:56.249047
0ad2c0f5-ad11-447a-9552-86e6aee4e5de,2022-03-22 11:05:10,2022-03-22 11:05:16,2022-03-22 11:05:10,mm,completed,6423,2023-03-06 20:44:56.249047
dc48346c-5d99-4f9e-90e0-4c41cba4e185,2022-04-28 09:00:49,2022-04-28 09:00:51,2022-04-28 09:00:49,mm,completed,1959.0,2023-03-06 20:44:56.249047
6a60e33d-2566-431a-8bd2-bdd699b21b7a,2022-11-07 16:36:46,2022-11-07 16:36:58,2022-11-07 16:36:46,mm,completed,11869,2023-03-06 20:44:56.249047
e4c8f272-f36a-480d-a243-54edf9cb2396,2021-08-03 22:14:54,2021-08-03 22:14:56,2021-08-03 22:14:54,mm,completed,1500,2023-03-06 20:44:56.249047
77e7fdc0-ff5e-4e33-98b0-546a3c4ceeb1,2022-01-18 07:37:05,2022-01-18 07:37:08,2022-01-18 07:37:05,mm,completed,2922,2023-03-06 20:44:56.249047
820d5e7e-1392-4dfb-84b4-1094ed22576b,2019-01-20 07:35:07,2019-01-20 07:35:11,2019-01-20 07:35:08,cm,completed,2864,2023-03-06 20:44:56.249047
d479684a-cbe1-4a02-a1c6-652f7bcf85a9,2020-02-07 16:13:48,2022-10-11 12:46:35,2022-10-11 12:46:21,mm,completed,1448,2023-03-06 20:44:56.249047
90a6f7d1-540c-447c-b058-e9d28e06c63b,2021-06-14 13:10:41,2021-06-14 13:10:42,2021-06-14 13:10:41,mm,completed,1412,2023-03-06 20:44:56.249047
367a64d4-a11f-4b0f-a7ab-6fd80e240d02,2020-02-17 06:41:08,2020-02-17 06:41:11,2020-02-17 06:41:09,mm,completed,1485,2023-03-06 20:44:56.249047
72e899b8-b667-45ae-9fac-c47ece49d034,2018-10-26 00:30:35,2020-09-12 17:20:26,2020-09-12 17:20:25,mm,completed,1126,2023-03-06 20:44:56.249047
e7a2d77a-5fae-4a58-ae4b-a7ce03c569e3,2020-02-11 10:29:53,2020-02-11 10:30:37,2020-02-11 10:29:53,mm,completed,43652,2023-03-06 20:44:56.249047
92c6daff-8250-435d-8537-af6a57ff80e9,2018-10-26 04:20:05,2018-10-26 04:20:26,2018-10-26 04:20:05,mm,completed,20001,2023-03-06 20:44:56.249047
43c796bb-853d-4642-a94f-097ce9dabfa2,2022-02-23 12:33:42,2022-02-23 12:33:53,2022-02-23 12:33:42,mm,completed,11039,2023-03-06 20:44:56.249047
6f873a26-07e3-4dbc-b8be-8a352e98ecef,2020-03-23 17:42:00,2020-03-23 17:42:01,2020-03-23 17:42:00,mm,completed,842,2023-03-06 20:44:56.249047
b7b5b0b0-93fb-4a58-a6bd-295289e5f2c0,2020-11-27 13:55:14,2020-11-27 13:55:19,2020-11-27 13:55:14,mm,completed,4966,2023-03-06 20:44:56.249047
eb193a70-de0c-4739-8de4-727b40c5e5f7,2021-12-17 20:24:51,2021-12-17 20:24:59,2021-12-17 20:24:51,mm,completed,8183,2023-03-06 20:44:56.249047
78dae9f6-8fe4-4b01-a4f0-6eadf89753e6,2019-10-10 16:45:48,2019-10-10 16:46:01,2019-10-10 16:45:48,mm,completed,13309,2023-03-06 20:44:56.249047
71424bdb-d1de-4ef3-9708-03086c535b5f,2020-02-03 06:15:12,2021-02-06 07:04:54,2021-02-06 07:04:51,mm,completed,2337,2023-03-06 20:44:56.249047
6a96c269-f4a3-492b-bc16-789ced50be5d,2021-01-28 19:43:58,2021-01-28 19:44:02,2021-01-28 19:43:58,mm,completed,3346,2023-03-06 20:44:56.249047
ffe401a1-d50d-4e3b-8062-e300573cb1ac,2021-07-27 12:27:43,2021-07-27 12:27:50,2021-07-27 12:27:43,mm,completed,7452,2023-03-06 20:44:56.249047
4436d446-b6ca-4ab9-8e60-29a8c1a235c0,2020-05-25 14:07:08,2020-05-25 14:07:10,2020-05-25 14:07:09,mm,completed,1242.0,2023-03-06 20:44:56.249047
1b052a44-cb6b-41e4-af6f-a74e320753b3,2022-06-22 18:47:59,2022-06-22 18:48:17,2022-06-22 18:47:59,mm,completed,18249,2023-03-06 20:44:56.249047
b5c9b9f1-f19f-4cd2-8c01-67216ac3cff7,2019-06-13 17:47:37,2019-06-13 17:48:00,2019-06-13 17:47:38,mm,completed,22045,2023-03-06 20:44:56.249047
cb963a2e-8324-4e68-a0c0-e1248da1f055,2020-01-02 02:45:06,2020-01-02 02:45:32,2020-01-02 02:45:06,mm,completed,25291,2023-03-06 20:44:56.249047
39469b24-d31e-456d-b303-8cca60b4c8e2,2019-04-30 14:55:54,2020-09-11 21:29:01,2020-09-11 21:28:53,mm,completed,7388,2023-03-06 20:44:56.249047
e3e2df4b-20e1-4d26-bfd0-4fbad478aaf1,2022-05-17 04:55:40,2022-05-17 04:55:52,2022-05-17 04:55:40,mm,completed,11771.0,2023-03-06 20:44:56.249047
5babf9b7-0c85-4e92-9031-5fff3d993b43,2019-10-02 21:51:43,2019-10-02 21:52:04,2019-10-02 21:51:44,mm,completed,20122,2023-03-06 20:44:56.249047
d32e00ac-af77-4f88-bc34-6e9622257215,2021-09-26 20:52:07,2021-09-26 20:52:39,2021-09-26 20:52:07,mm,completed,32146,2023-03-06 20:44:56.249047
f2348be5-39b4-4037-8b52-1d3ab1048191,2022-06-07 17:25:40,2022-06-07 17:25:41,2022-06-07 17:25:40,mm,completed,930.0,2023-03-06 20:44:56.249047
d36eaf9a-27ba-4feb-a8ae-6fd234519210,2020-06-19 04:03:29,2020-06-19 04:03:31,2020-06-19 04:03:29,mm,completed,1268,2023-03-06 20:44:56.249047
fd4368fe-c3dc-4e7e-a987-263f2b1a4040,2022-11-29 14:22:02,2022-11-29 14:22:14,2022-11-29 14:22:02,mm,completed,12326,2023-03-06 20:44:56.249047
b1affa3a-9139-4cd3-bd79-db91504544ef,2020-07-17 01:27:06,2020-07-17 01:27:36,2020-07-17 01:27:06,mm,completed,29990,2023-03-06 20:44:56.249047
ee72872e-5e79-4053-a024-1eb00409a2e0,2021-05-20 06:02:40,2021-05-20 06:02:43,2021-05-20 06:02:40,mm,completed,3191,2023-03-06 20:44:56.249047
cd17b401-20a9-4ae5-8ae7-f424cf240e63,2021-01-19 11:07:29,2022-11-07 16:21:05,2022-11-07 16:21:04,mm,completed,1306.0,2023-03-06 20:44:56.249047
a27d9f44-91d1-4c8c-bd71-a2a998ea3fc2,2020-10-20 10:34:21,2020-10-20 10:34:32,2020-10-20 10:34:21,mm,completed,10907,2023-03-06 20:44:56.249047
db96df52-6eb6-4456-8c02-74f6aff8d2d6,2022-04-11 13:55:22,2022-04-11 13:55:25,2022-04-11 13:55:22,mm,completed,3058,2023-03-06 20:44:56.249047
a2e50a12-038d-476a-ab64-1cad8a128f48,2019-07-29 02:27:38,2019-07-29 02:28:25,2019-07-29 02:27:38,mm,completed,7688,2023-03-06 20:44:56.249047
afac41e8-5ec6-4b0a-8c9e-03c5ea8310c5,2020-10-05 21:51:11,2020-10-05 21:51:14,2020-10-05 21:51:11,mm,completed,2693,2023-03-06 20:44:56.249047
1f505098-b915-4e12-8cd1-8f99b53762c0,2022-12-15 10:51:42,2022-12-15 10:51:44,2022-12-15 10:51:43,mm,completed,1095,2023-03-06 20:44:56.249047
f7104340-6817-4eb6-b253-40164b016fe9,2021-06-24 18:11:44,2021-06-24 18:11:45,2021-06-24 18:11:44,mm,completed,667,2023-03-06 20:44:56.249047
6d7ba63d-62e3-462f-95d7-a6e8635e1e9f,2020-01-27 14:56:43,2020-01-27 14:56:48,2020-01-27 14:56:43,mm,completed,4399,2023-03-06 20:44:56.249047
30e6ffe1-c846-4020-84c4-7b3b42d3f775,2020-03-05 12:51:04,2020-03-05 12:51:21,2020-03-05 12:51:05,mm,completed,15967,2023-03-06 20:44:56.249047
bf9a93f5-74d5-40f6-8d02-f9673b2bbd9d,2020-01-31 19:15:37,2022-10-12 09:37:26,2022-10-12 09:37:19,mm,completed,4727,2023-03-06 20:44:56.249047
73a628cc-42f1-41f2-847c-c696bf158215,2020-03-16 11:07:38,2020-03-16 11:07:54,2020-03-16 11:07:38,mm,completed,15299,2023-03-06 20:44:56.249047
dbc5b716-8bcd-4978-ae8f-fc8f68abfab7,2022-06-07 11:26:21,2022-06-07 11:26:34,2022-06-07 11:26:21,mm,completed,13111.0,2023-03-06 20:44:56.249047
1bf58d26-9bc3-44c1-96c0-a9ba604462a2,2020-01-28 23:22:23,2020-01-28 23:22:25,2020-01-28 23:22:23,mm,completed,2030,2023-03-06 20:44:56.249047
22facc5a-a5a3-4236-a8a9-0bff2299b56b,2021-05-27 07:57:38,2021-05-27 07:57:41,2021-05-27 07:57:39,mm,completed,2018,2023-03-06 20:44:56.249047
9020bdfc-4c46-4f0a-a3f6-704568041358,2020-01-22 17:10:50,2020-01-22 17:10:52,2020-01-22 17:10:50,mm,completed,1458,2023-03-06 20:44:56.249047
973d03bc-780e-42a4-93e5-cc45492abfd0,2021-12-02 18:07:23,2021-12-02 18:07:26,2021-12-02 18:07:23,mm,completed,3484,2023-03-06 20:44:56.249047
8428d4fc-abbf-41e3-9dc9-e002515d939a,2022-03-18 06:48:03,2022-03-18 06:48:27,2022-03-18 06:48:04,mm,completed,23339,2023-03-06 20:44:56.249047
df397d87-0af8-4576-8728-b6aaf4afe587,2020-05-26 14:55:26,2020-05-26 14:55:32,2020-05-26 14:55:26,mm,completed,5465,2023-03-06 20:44:56.249047
b13eae72-4445-42d8-9f72-05058e2ba1e1,2021-12-02 08:52:14,2021-12-02 08:52:31,2021-12-02 08:52:15,mm,completed,15985,2023-03-06 20:44:56.249047
12cde072-55b7-4974-9083-cefb9f275ff3,2022-01-05 13:44:17,2022-01-05 13:44:41,2022-01-05 13:44:17,mm,completed,5947,2023-03-06 20:44:56.249047
2c3a4bb7-1199-4839-8696-232c049ccdb5,2018-10-25 22:10:55,2018-10-25 22:10:57,2018-10-25 22:10:55,mm,completed,2297,2023-03-06 20:44:56.249047
733e477e-64ff-4c6b-aaa3-a9f791192869,2020-01-28 18:18:28,2020-01-28 18:18:30,2020-01-28 18:18:28,mm,completed,1177,2023-03-06 20:44:56.249047
09117a55-c02c-4c79-a2c8-e7bf1d549d8f,2019-07-14 00:54:29,2019-07-14 00:54:34,2019-07-14 00:54:29,mm,completed,5039,2023-03-06 20:44:56.249047
8d09548d-f12f-43c5-87b5-3a0a9035237e,2019-04-14 11:51:21,2019-04-14 11:51:25,2019-04-14 11:51:21,mm,completed,4306,2023-03-06 20:44:56.249047
3b7c2ee5-ecf4-4d94-9895-19cdeff2b811,2022-11-12 08:03:51,2022-11-12 08:03:55,2022-11-12 08:03:51,mm,completed,1276.0,2023-03-06 20:44:56.249047
90fffd8d-d07f-4d48-94ff-0c4fbebd258c,2022-10-04 00:14:57,2022-10-04 00:15:00,2022-10-04 00:14:57,mm,completed,2618.0,2023-03-06 20:44:56.249047
91a224c3-74a4-45e5-bae2-e654e5ff06eb,2022-11-09 10:35:30,2022-11-09 10:35:43,2022-11-09 10:35:30,mm,completed,13385.0,2023-03-06 20:44:56.249047
2868181d-8dec-48c1-99d1-c19929455487,2018-10-26 23:16:35,2018-10-26 23:16:40,2018-10-26 23:16:35,mm,completed,5022,2023-03-06 20:44:56.249047
995148a9-a015-455f-ad99-a378017424b3,2019-06-10 14:33:17,2019-06-10 14:33:26,2019-06-10 14:33:17,mm,completed,8864,2023-03-06 20:44:56.249047
54a91780-341e-471a-b5d6-f44265832127,2020-02-08 21:24:09,2020-02-08 21:24:10,2020-02-08 21:24:09,mm,completed,655,2023-03-06 20:44:56.249047
6e795f4a-6afe-414b-95d9-17f596365378,2021-02-26 12:37:47,2021-02-26 12:37:48,2021-02-26 12:37:47,mm,completed,898,2023-03-06 20:44:56.249047
b4e61eb6-e62c-45af-a0d7-ae00b46da389,2021-08-04 19:05:57,2021-08-04 19:06:01,2021-08-04 19:05:57,mm,completed,4450,2023-03-06 20:44:56.249047
969290ec-82a0-428e-b07e-c94691266be1,2019-10-29 15:31:51,2019-10-29 15:32:01,2019-10-29 15:31:52,mm,completed,9239,2023-03-06 20:44:56.249047
eb739402-b838-482a-94c0-13e561bc023e,2019-05-22 20:15:04,2019-05-22 20:15:36,2019-05-22 20:15:04,mm,completed,32273,2023-03-06 20:44:56.249047
ca3fc439-b89f-4921-8561-f8e1394af198,2019-04-02 17:41:08,2020-09-05 14:55:42,2020-09-05 14:55:41,mm,completed,735,2023-03-06 20:44:56.249047
e01178e4-c2d9-4dff-b755-bdfa62604699,2020-08-03 16:04:59,2021-10-19 01:57:15,2021-10-19 01:57:11,mm,completed,4048,2023-03-06 20:44:56.249047
d5ab1bb1-e27e-425e-a979-2e6ec09e9746,2022-10-04 11:21:40,2022-10-04 11:21:42,2022-10-04 11:21:40,mm,completed,1793,2023-03-06 20:44:56.249047
2784f81d-f47a-4b72-bfe8-24ec147d2ac3,2022-01-07 07:52:05,2022-01-07 07:52:11,2022-01-07 07:52:05,mm,completed,6289,2023-03-06 20:44:56.249047
220b3fad-8e14-44a9-938f-5647f6620b21,2021-06-02 14:24:04,2021-06-02 14:24:33,2021-06-02 14:24:04,mm,completed,28936,2023-03-06 20:44:56.249047
ccbcab4e-2f8a-4f2c-83d7-a3dacb020726,2020-02-07 08:55:33,2020-02-07 08:55:37,2020-02-07 08:55:33,mm,completed,3314,2023-03-06 20:44:56.249047
84e9f106-0f19-438b-8015-eb76d8594128,2021-02-01 15:19:57,2022-01-12 11:13:53,2022-01-12 11:13:47,mm,completed,5536.0,2023-03-06 20:44:56.249047
79df458a-4b3b-479a-b262-e4b0b62e09a3,2021-06-24 22:31:48,2021-06-24 22:31:52,2021-06-24 22:31:48,mm,completed,3540,2023-03-06 20:44:56.249047
9ee226fd-46e1-4d6f-a0e6-5b14fa01cc7f,2018-12-24 04:51:26,2019-12-11 00:18:22,2019-12-11 00:18:21,mm,completed,1518,2023-03-06 20:44:56.249047
1f1c9f89-7a77-4a1f-8ded-9aee9872aa28,2021-11-14 14:39:16,2021-11-14 14:39:29,2021-11-14 14:39:16,mm,completed,12834,2023-03-06 20:44:56.249047
9565a917-db9c-4ece-b059-6e70acb984a1,2021-12-08 09:07:53,2021-12-08 09:07:56,2021-12-08 09:07:53,mm,completed,3226,2023-03-06 20:44:56.249047
432ac415-5055-48cd-a5e0-34b8f554c787,2019-07-16 18:32:01,2020-09-04 22:39:51,2020-09-04 22:39:50,mm,completed,1021,2023-03-06 20:44:56.249047
ed37a255-3be4-4710-b21f-ceaa2de0a080,2021-05-11 14:46:29,2021-05-11 14:46:48,2021-05-11 14:46:30,mm,completed,18158,2023-03-06 20:44:56.249047
d309334a-ffc7-4a64-9dd6-90e73494fee9,2019-08-02 02:36:49,2019-08-02 02:37:00,2019-08-02 02:36:49,mm,completed,11301,2023-03-06 20:44:56.249047
a95436aa-7b3e-4887-bd6c-5329d5446dcc,2022-06-09 09:59:10,2022-06-09 09:59:06,2022-06-09 09:59:10,mm,completed,68720,2023-03-06 20:44:56.249047
50ad1780-f20e-45e0-8a83-524199f62d93,2020-02-22 02:27:16,2020-02-22 02:27:17,2020-02-22 02:27:16,mm,completed,618,2023-03-06 20:44:56.249047
38805546-8c0e-4029-8920-9fc8ff94c3d9,2021-04-20 18:52:28,2021-04-20 18:52:29,2021-04-20 18:52:28,mm,completed,1382,2023-03-06 20:44:56.249047
e20adfa1-a518-4c36-b4b5-52c647863394,2020-03-31 15:01:55,2020-03-31 15:02:02,2020-03-31 15:01:59,mm,completed,6332,2023-03-06 20:44:56.249047
4a1c4883-cae1-4684-a20f-a633263ef185,2022-06-13 13:24:22,2022-06-13 13:24:25,2022-06-13 13:24:22,mm,completed,3445.0,2023-03-06 20:44:56.249047
fbb44048-db72-44ae-b29c-1b368ba1490d,2019-09-03 23:35:53,2020-09-04 22:52:56,2020-09-04 22:52:50,mm,completed,5658,2023-03-06 20:44:56.249047
31aa6ec4-6197-4458-8833-8df1ebbd28f5,2020-03-23 02:08:47,2020-03-23 02:08:50,2020-03-23 02:08:47,mm,completed,3126,2023-03-06 20:44:56.249047
2817868f-67be-4d4e-be98-e66ed74c3e30,2021-04-06 09:59:03,2021-04-06 09:59:07,2021-04-06 09:59:03,mm,completed,3889,2023-03-06 20:44:56.249047
5b825df8-a220-4f5f-9a48-7576362f49a9,2018-11-30 08:57:16,2019-04-11 08:54:23,2019-04-11 08:54:10,mm,completed,7035,2023-03-06 20:44:56.249047
2e147a92-ef0f-4b49-867b-f4a36804f356,2022-10-26 05:19:10,2022-10-26 05:19:28,2022-10-26 05:19:10,mm,completed,18127,2023-03-06 20:44:56.249047
ce923fd4-a33c-4ba1-8bd4-59c2e04025d1,2020-11-27 21:19:19,2020-11-27 21:19:21,2020-11-27 21:19:19,mm,completed,1801,2023-03-06 20:44:56.249047
4cdf6733-ad08-4e0a-bc2e-d63f4f3905bf,2022-05-02 17:37:43,2022-05-02 17:38:19,2022-05-02 17:37:43,mm,completed,36017,2023-03-06 20:44:56.249047
b06f0934-1268-4c5c-9376-a56f57fd1a23,2019-10-21 22:48:53,2019-10-21 22:49:09,2019-10-21 22:48:53,mm,completed,15528,2023-03-06 20:44:56.249047
1923974c-b461-4b48-80b1-9bd12313aa53,2019-04-17 19:16:53,2019-04-17 19:16:55,2019-04-17 19:16:53,mm,completed,2349,2023-03-06 20:44:56.249047
6703bd28-3ec5-405a-8bb0-747892ed2d06,2018-10-26 16:11:45,2018-10-26 16:11:49,2018-10-26 16:11:45,mm,completed,735,2023-03-06 20:44:56.249047
ae4800fa-5284-4d19-a3a2-ac1a24b0806d,2022-08-28 00:40:08,2022-08-28 00:40:10,2022-08-28 00:40:08,mm,completed,2026.0,2023-03-06 20:44:56.249047
e889eeba-494b-4005-8636-6958aeff0858,2021-08-04 07:06:42,2021-08-04 07:07:10,2021-08-04 07:06:42,mm,completed,28292,2023-03-06 20:44:56.249047
af4afab2-71f6-4220-80e5-1cf71585cbb4,2021-01-09 05:28:44,2021-01-09 05:28:55,2021-01-09 05:28:44,mm,completed,10948,2023-03-06 20:44:56.249047
21aaa469-9d74-4cf3-9ac5-34e65dd8fb38,2019-09-21 23:38:53,2019-09-21 23:39:02,2019-09-21 23:38:53,mm,completed,9360,2023-03-06 20:44:56.249047
b3d19adf-b238-4397-bfa4-4cbecc1b8153,2022-09-05 06:32:35,2022-09-05 06:32:36,2022-09-05 06:32:35,mm,completed,1185,2023-03-06 20:44:56.249047
17fd0378-95fb-4e5b-a251-337dc4d34687,2020-12-26 22:18:49,2020-12-26 22:18:56,2020-12-26 22:18:49,mm,completed,7341,2023-03-06 20:44:56.249047
984c6cc9-5686-4cb7-8dc0-fa8ac6c1ca37,2022-02-21 16:45:11,2022-02-21 16:45:13,2022-02-21 16:45:11,mm,completed,2311.0,2023-03-06 20:44:56.249047
63151d3f-3da3-4be2-9390-ff2390adf1ea,2019-04-01 16:46:25,2019-04-01 16:46:26,2019-04-01 16:46:25,mm,completed,1017,2023-03-06 20:44:56.249047
1a72ac1f-d428-4570-8cdc-0b1e6c586b6b,2021-01-24 00:11:55,2021-01-24 00:12:00,2021-01-24 00:11:55,mm,completed,5546,2023-03-06 20:44:56.249047
5073296e-11c7-4783-a72b-678b2c5c98bc,2020-04-03 12:24:56,2020-04-03 12:24:59,2020-04-03 12:24:57,mm,completed,2555,2023-03-06 20:44:56.249047
3ebfcce3-7d64-454b-88a7-76a87215f1c9,2018-10-25 23:38:05,2020-10-02 14:25:10,2020-10-02 14:24:46,mm,completed,24169,2023-03-06 20:44:56.249047
d5eef128-63d7-4952-adec-af76f4f07a78,2020-11-19 15:17:41,2020-11-19 15:17:44,2020-11-19 15:17:41,mm,completed,2397,2023-03-06 20:44:56.249047
fd881670-c34a-462f-9c66-fffaadecd875,2021-11-26 16:40:23,2021-11-26 16:40:28,2021-11-26 16:40:23,mm,completed,4645,2023-03-06 20:44:56.249047
13d72f75-48c4-4644-9d79-a81de21cdc13,2022-11-08 20:11:34,2022-11-08 20:11:39,2022-11-08 20:11:34,mm,completed,5198,2023-03-06 20:44:56.249047
e9500a3d-2a61-42ec-b4ad-5dfe24cfe43b,2019-04-25 18:43:41,2020-09-05 03:58:02,2020-09-05 03:58:00,mm,completed,2068,2023-03-06 20:44:56.249047
652c2c18-254b-4cd7-9b33-fb5fcd548c53,2022-03-15 16:09:48,2022-03-15 16:09:50,2022-03-15 16:09:48,mm,completed,1285,2023-03-06 20:44:56.249047
f479495c-c9cb-45b5-ac5b-dcd0a91164aa,2020-11-06 18:02:06,2020-11-06 18:02:08,2020-11-06 18:02:06,mm,completed,1119,2023-03-06 20:44:56.249047
a3ee0498-6a5c-4946-a2d4-bf6120650706,2021-04-15 21:30:21,2021-04-15 21:30:31,2021-04-15 21:30:21,mm,completed,9552,2023-03-06 20:44:56.249047
6a3be414-5617-468f-9c02-565f0aafc8e7,2019-06-07 23:50:13,2019-06-07 23:50:16,2019-06-07 23:50:13,mm,completed,2403,2023-03-06 20:44:56.249047
1a11c2ff-f7d8-407b-b201-73a09f58b94e,2021-04-16 10:56:13,2021-04-16 10:56:18,2021-04-16 10:56:13,mm,completed,5699,2023-03-06 20:44:56.249047
